episodes,learner_return,learner_harm,harm_per_100_moves,learner_moves,bystander_return,expert_return,frac_social,l_pi,l_v,l_aux,ent,kl,sec
11008,-0.7734375,1.0234375,5.775613775884391,16.671875,-1.53515625,23.53125,1.0,-0.013426628615707158,0.1302796233445406,0.07100255899131298,0.7443019479513169,0.00021615968871628865,9036.945376873016
11136,-0.79296875,0.984375,6.596190876644396,15.125,-1.765625,23.46484375,1.0,0.004601115174591541,0.11277992650866508,0.07016384229063988,0.6808206051588058,0.00038305470516206694,9141.774989843369
11264,-0.59375,0.71875,4.828964463688241,14.890625,-1.5546875,22.7109375,1.0,0.001655209471937269,0.08528941050171852,0.06836936324834823,0.6720740258693695,0.0001165158668300137,9245.47440648079
11392,-0.44140625,0.7109375,5.98070384819791,13.8046875,-1.76171875,23.859375,1.0,-0.004553720261901617,0.08161362614482641,0.06878408454358578,0.6982638776302338,0.00034492656704969703,9348.010928869247
11520,-0.75,0.9453125,8.001700310720711,14.2109375,-1.6875,23.88671875,1.0,0.002056351164355874,0.11190251968801021,0.06881051063537598,0.7488598436117172,0.00030834382341708987,9451.106125116348
11648,-0.6171875,0.859375,5.6445167466951345,15.40625,-1.43359375,25.3828125,1.0,0.008074576780200005,0.10725671350955963,0.06983317658305169,0.7627312958240509,0.00010007491218857467,9552.22368812561
11776,-0.55859375,0.8359375,5.159472463018297,14.9296875,-1.5390625,23.71484375,1.0,0.0019737651105970143,0.1021084163337946,0.06865716092288494,0.7738030314445495,0.00039961374568520114,9653.410725355148
11904,-0.59375,0.9140625,5.630823468591073,16.5390625,-1.62890625,25.59375,1.0,-0.0017879192484542728,0.12070953547954559,0.06946056894958019,0.8128253400325776,0.00041834372241282835,9755.48659324646
12032,-0.70703125,0.890625,4.907827285881812,17.2421875,-1.86328125,23.98828125,1.0,-0.007536068698391319,0.11433075666427613,0.06740811914205551,0.8580116271972656,0.0005882736571948044,9858.387122392654
12160,-0.86328125,1.0703125,5.907354004783508,17.90625,-1.9296875,22.896484375,1.0,0.012691393820568919,0.14216009229421617,0.06787520907819271,0.8533275872468948,0.00019375289120944218,9960.960684776306
